ibge7,CNPJ,UF,Município,Processo,Protocolo,Ano,Nº Siafi,Nº município no Siafi,Nº Termo de Compromisso,Cobrade,Data Envio,Valor Custo,Valor Liberado,Plano Interno,PTRES,PT,Fonte,GND,MP - Nº da lei,Data Empenho,Valor Empenhado,Data Dou,Fim vigência,Status,Nº de pessoas atendidas,Parcela 1,Parcela 2,Parcela 3,tempo_medio_analise,tempo_medio_liberacao
2311108,7654114000102,CE,Porteiras,59053.009982/2023-27,REC-CE-2311108-20230504-02,2023,1523,1523,1AAPZL,13214,2023-05-15,2497998.72,2497998.72,CE1523HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-11-03,2497998.72,2023-12-13,12/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5000,749399.62,1748599.1,,172 days,40 days
4201208,82892290000190,SC,Antônio Carlos,59053.009280/2023-43,REC-SC-4201208-20221230-01,2023,8023,8023,1AAQZB,13214,2023-02-06,2535473.99,2535473.99,SC8023HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-07-26,2535473.99,2024-02-29,28/02/2025,ACOMPANHAMENTO - ANÁLISE DO DIRETOR - LIBERAÇÃO DE PARCELAS,1730,760642.2,1774831.79,,170 days,218 days
4211702,82926544000143,SC,Orleans,59053.011931/2023-65,REC-SC-4211702-20231103-01,2023,8229,8229,1AAVLE,13214,2023-11-23,326752.57,326752.57,SC8229HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-12-21,326752.57,2024-12-19,19/12/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,45,326752.57,,,28 days,364 days
5007950,3888989000100,MS,Tacuru,59053.001524/2018-82,REC-MS-5007950-20180205-01,2018,9815,9815,697764,13214,2018-02-07,1048000.0,1048000.0,MS9815PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-12-17,1048000.0,2019-07-23,22/07/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1300,314400.0,733600.0,,313 days,218 days
4315800,88187935000170,RS,Roca Sales,59053.018754/2024-29,REC-RS-4315800-20240726-04,2024,8819,8819,1AAYTS,13214,2024-07-26,14168500.0,14168500.0,RS8819HRCH0,249096.0,06.182.2218.22BO.6504,300,444042,01.244,2024-11-12,14168500.0,2025-07-25,25/07/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,10418,4250550.0,5667400.0,4250550.0,109 days,255 days
3300902,29111085000167,RJ,Cambuci,59053.003637/2020-37,REC-RJ-3300902-20200312-01,2020,5817,5817,1AAEIT,13214,2020-05-12,1200264.22,1200264.22,RJ5817PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-08-20,1200264.22,2021-03-24,23/03/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,5800,360079.27,840184.95,,100 days,216 days
3113008,18404848000141,MG,Caraí,59053.006311/2022-23,REC-MG-3113008-20220120-01,2022,4259,4259,1AANXX,13214,2022-02-14,71932.53,55000.0,MG4259HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-12-23,55000.0,2023-08-31,29/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,4,55000.0,,,312 days,251 days
4211256,95782785000108,SC,Morro Grande,59053.010032/2023-45,REC-SC-4211256-20230522-01,2023,5539,5539,1AAQXB,13214,2023-05-22,1382284.17,1382284.17,SC5539HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-09-21,1382284.17,2024-02-09,08/02/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,180,414685.25,967598.92,,122 days,141 days
2314003,7539273000158,CE,Várzea Alegre,59053.006831/2022-36,REC-CE-2314003-20220414-02,2022,1581,1581,1AAKZF,12100,2022-04-19,546632.65,546632.65,CE1581HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,546632.65,2022-12-16,15/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,546632.65,,,30 days,211 days
4321634,18296708000105,RS,Três Arroios,59053.001541/2018-10,REC-RS-4321634-20180202-01,2018,7331,7331,695214,12200,2018-02-16,49738.13,49738.13,RS7331PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-07-20,49738.13,2018-09-11,11/09/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,65,49738.13,,,154 days,53 days
4205902,83102244000102,SC,Gaspar,59053.003881/2020-08,REC-SC-4205902-20200904-01,2020,8117,8117,1AACLY,13215,2020-09-15,95000.0,95000.0,SC8117PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-09-24,95000.0,2020-11-26,25/11/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1,95000.0,,,9 days,63 days
3145208,18291385000159,MG,Nova Serrana,59053.006363/2022-08,REC-MG-3145208-20220207-01,2022,4903,4903,1AALMU,13214,2022-02-22,1325674.87,1325674.87,MG4903HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-19,1325674.87,2023-01-24,23/01/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,720,397702.46,927972.41,,86 days,250 days
4201208,82892290000190,SC,Antônio Carlos,59053.010112/2023-09,REC-SC-4201208-20230530-02,2023,8023,8023,1AARJN,13214,2023-05-31,6605559.1,6605559.1,SC8023HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-08-15,6605559.1,2024-04-05,05/04/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,12100,1981667.73,2642223.64,1981667.73,76 days,234 days
3171303,18132449000179,MG,Viçosa,59053.003610/2020-44,REC-MG-3171303-20200423-02,2020,5427,5427,1AAFIU,13214,2020-04-24,1440676.15,1440676.15,MG5427PRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2020-05-20,1440676.15,2021-09-17,16/09/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,10000,432202.85,1008473.3,,26 days,485 days
2801306,7555286000110,SE,Capela,59053.021212/2025-14,REC-SE-2801306-20250131-01,2025,3125,3125,1AAXWA,13214,2025-01-31,968239.58,968239.58,SE0000HRCH0,250917.0,06.182.2318.22BO.6500,300,443042,01.279,2025-02-06,968239.58,2025-05-29,29/05/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,32666,968239.58,,,6 days,112 days
3203908,27167428000180,ES,Nova Venécia,59053.001615/2018-18,REC-ES-3203908-20180307-05,2018,5677,5677,697622,12300,2018-03-07,1811072.85,1811072.85,ES5677PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-12-17,1811072.85,2019-06-26,25/06/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3560,543321.86,1267751.0,,285 days,191 days
2910404,13907373000192,BA,Encruzilhada,59053.005855/2021-97,REC-BA-2910404-20211224-01,2021,3509,3509,1AAOIG,13214,2021-12-24,631156.47,631156.47,BA3507HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-08-29,631156.47,2023-09-22,20/09/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,156,631156.47,,,248 days,389 days
4305900,87613154000137,RS,Coronel Bicaco,59053.011951/2023-36,REC-RS-4305900-20231123-04,2023,8615,8615,1AASFS,13214,2023-11-23,213666.63,213666.63,RS8615HRCH0,195657.0,06.182.2218.22BO.6500,300,444042,01.188,2023-12-12,213666.63,2024-05-28,28/05/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,213666.63,,,19 days,168 days
3305703,32165706000108,RJ,Sumidouro,59053.001823/2018-17,REC-RJ-3305703-20180403-01,2018,5913,5913,1AABFJ,13214,2018-05-24,1188548.89,1188548.89,RJ5913PRCH1,128816.0,06.182.2040.22BO.0001,300,444042,13.587,2018-12-03,1188548.89,2020-07-29,29/07/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,790,356564.67,831984.22,,193 days,604 days
4209508,83102657000197,SC,Laurentino,59053.012851/2023-27,REC-SC-4209508-20231220-01,2023,8187,8187,1AAUNY,13214,2023-12-23,289266.33,289266.33,SC8187HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-07-30,289266.33,2024-11-08,08/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,40,289266.33,,,220 days,101 days
4304804,88587183000134,RS,Carlos Barbosa,59053.016591/2024-40,REC-RS-4304804-20240529-02,2024,8593,8593,1AAUXK,13214,2024-05-30,1626900.0,1626900.0,RS8593HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-06-25,1626900.0,2024-11-26,26/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2000,488070.0,1138830.0,,26 days,154 days
4315750,92401553000174,RS,Riozinho,59053.002361/2018-55,REC-RS-4315750-20181108-01,2018,7353,7353,1AAEXE,12200,2018-11-22,510854.1,510854.1,RS7353PRCH0,195657.0,06.182.2218.22BO.6500,329,444042,01.030,2019-12-24,510854.1,2021-07-15,14/07/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2750,510854.1,,,397 days,569 days
4313003,88600655000141,RS,Nova Bréscia,59053.016171/2024-63,REC-RS-4313003-20240522-01,2024,8763,8763,1AAUYH,13214,2024-05-22,1133509.54,1133509.54,RS8763HRCH0,249096.0,06.182.2318.22BO.6504,300,444042,01.244,2024-07-04,1133509.54,2024-11-18,18/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1695,340052.86,793456.68,,43 days,137 days
5207535,25141318000113,GO,Faina,59053.006399/2022-83,REC-GO-5207535-20220217-01,2022,9797,9797,1AAJPS,13214,2022-02-25,1059841.84,1059841.84,GO9797HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-04-14,1059841.84,2022-07-08,07/07/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,410,317952.55,741889.29,,48 days,85 days
3150000,18404962000171,MG,Pescador,59053.006455/2022-80,REC-MG-3150000-20211227-01,2022,4999,4999,1AAOEW,13214,2022-03-09,308651.12,308651.12,MG4999HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2022-04-18,308651.12,2023-09-14,12/09/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,123,308651.12,,,40 days,514 days
2933505,13758842000159,BA,Wenceslau Guimarães,59053.006591/2022-70,REC-BA-2933505-20220112-01,2022,3969,3969,1AAMCT,13214,2022-03-25,305419.89,305419.89,BA3969HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-05-19,305419.89,2023-04-04,02/04/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,305419.89,,,55 days,320 days
4305504,88202437000159,RS,Ciríaco,59053.011231/2023-71,REC-RS-4305504-20230919-01,2023,8607,8607,1AAQWN,13214,2023-09-21,449000.0,449000.0,RS8607HRCH0,195657.0,06.182.2218.22BO.6500,300,444042,01.188,2023-10-06,449000.0,2024-02-05,04/02/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,60,449000.0,,,15 days,122 days
3142106,17947623000179,MG,Miradouro,59053.003411/2020-36,REC-MG-3142106-20200216-01,2020,4841,4841,1AABDM,13214,2020-02-20,865453.48,865453.48,MG4841PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-04-22,865453.48,2020-07-20,19/07/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1180,865453.48,,,62 days,89 days
3119302,18591149000158,MG,Coromandel,59053.006472/2022-17,REC-MG-3119302-20220224-02,2022,4385,4385,1AAKQD,12200,2022-03-10,1790313.98,1790313.98,MG4385HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-05-04,1790313.98,2022-11-01,31/10/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2300,537094.19,1253219.79,,55 days,181 days
4200903,82951195000110,SC,Angelina,59053.009279/2023-19,REC-SC-4200903-20230206-01,2023,8017,8017,1AARGI,13214,2023-02-06,3267766.58,2647236.65,SC8017HRCH0,238109.0,06.182.2318.22BO.6500,300,444042,01.204,2023-05-26,2647236.65,2024-03-25,25/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2800,794171.0,1853065.65,,109 days,304 days
4213500,82575812000120,SC,Porto Belo,59053.009472/2023-50,REC-SC-4213500-20230311-01,2023,8265,8265,1AATEF,13214,2023-03-11,261637.89,201820.15,SC8265HTCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-06-27,201820.15,2024-07-24,24/07/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,150,201820.15,,,108 days,393 days
3303401,28606630000123,RJ,Nova Friburgo,59053.003484/2020-28,REC-RJ-3303401-20200120-01,2020,5867,5867,1AAEGD,13214,2020-04-07,416125.91,416125.91,RJ5867PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,14.014,2020-07-16,416125.91,2021-03-03,02/03/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2056,416125.91,,,100 days,230 days
5106307,15023971000124,MT,Paranatinga,59053.002450/2019-82,REC-MT-5106307-20181219-02,2019,8983,8983,1AABFR,13214,2019-01-10,577068.77,577068.77,MT8983PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-03-26,577068.77,2020-08-05,05/08/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3150,577068.77,,,75 days,498 days
2106706,6140818000196,MA,Mirador,59053.006403/2022-11,REC-MA-2106706-20220120-01,2022,833,833,1AALTZ,13214,2022-03-02,3988538.24,3988538.24,MA0833HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-07-28,3988538.24,2023-02-16,15/02/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,1196561.47,2791976.77,,148 days,203 days
3155306,18363978000183,MG,Rio Manso,59053.006396/2022-40,REC-MG-3155306-20220222-01,2022,5105,5105,1AAMBK,13214,2022-02-25,194570.58,194570.58,MG5105HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-05-19,194570.58,2023-03-24,22/03/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,50,194570.58,,,83 days,309 days
4201703,83102772000161,SC,Ascurra,59053.009813/2023-97,REC-SC-4201703-20230425-02,2023,8033,8033,1AAQIC,13214,2023-04-26,774587.16,774587.16,SC8033HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-06-27,774587.16,2023-12-27,26/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1540,774587.16,,,62 days,183 days
4300703,87261509000176,RS,Anta Gorda,59053.017411/2024-47,REC-RS-4300703-20240614-01,2024,8513,8513,1AAWFX,13214,2024-06-18,1209000.0,1209000.0,RS8513HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-02,1209000.0,2025-01-24,24/01/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,145,362700.0,846300.0,,14 days,206 days
3125309,18114280000124,MG,Faria Lemos,59053.004753/2021-54,REC-MG-3125309-20210505-01,2021,4505,4505,1AAEYF,12100,2021-05-13,374556.2,374556.2,MG4505PCHU0,195657.0,06.182.2040.22BO.6500,329,444042,01.030,2021-05-31,374556.2,2021-07-22,22/07/2022,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1000,374556.2,,,18 days,52 days
3159704,18192252000125,MG,Santa Rosa da Serra,59053.002542/2019-62,REC-MG-3159704-20190122-02,2019,5193,5193,697325,13215,2019-02-04,599333.84,599333.84,MG5193PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-04-09,599333.84,2019-05-08,07/05/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,3724,599333.84,,,64 days,29 days
3152006,18296681000142,MG,Pompéu,59053.006312/2022-78,REC-MG-3152006-20220203-01,2022,5039,5039,1AAJBN,13214,2022-02-14,665289.18,665289.18,MG5039HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-04-01,665289.18,2022-06-06,05/06/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,950,665289.18,,,46 days,66 days
3303807,29172475000147,RJ,Paraty,59053.007531/2022-74,REC-RJ-3303807-20220621-08,2022,5875,5875,1AARJL,12100,2022-06-22,2441650.6,2441650.6,RJ5875HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-09-29,2441650.6,2024-04-05,04/04/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,28000,732495.18,1709155.42,,99 days,554 days
4215802,86051398000100,SC,São Bento do Sul,59053.009976/2023-70,REC-SC-4215802-20230426-01,2023,8311,8311,1AAWZX,13214,2023-05-12,920020.63,920020.63,SC8311HRCH2,236517.0,06.182.2318.22BO.0001,100,444042,00.000,2023-09-21,920020.63,2025-04-01,01/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,920020.63,,,132 days,558 days
4309159,94577509000145,RS,Gramado Xavier,59053.016411/2024-20,REC-RS-4309159-20240524-01,2024,5763,5763,1AAXVQ,13214,2024-05-26,1370347.6,1370347.6,RS5763HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-07-03,1370347.6,2025-05-28,28/05/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,2300,411104.28,959243.32,,38 days,329 days
3150208,18316257000112,MG,Piedade de Ponte Nova,59053.001603/2018-93,REC-MG-3150208-20180216-01,2018,5003,5003,697766,13214,2018-03-03,596682.02,596682.02,MG5003PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.808,2019-02-21,596682.02,2019-07-23,22/07/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,6200,596682.02,,,355 days,152 days
4128104,76247378000156,PR,Umuarama,59053.001543/2018-17,REC-PR-4128104-20180215-01,2018,7935,7935,696572,12200,2018-02-16,310555.47,310555.47,PR7935PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-16,310555.47,2018-12-14,13/12/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,450,310555.47,,,242 days,59 days
4322152,92406438000192,RS,Tunas,59053.000590/2017-54,REC-RS-4322152-20170623-01,2017,7323,7323,693818,12200,2017-06-27,1380298.73,1380298.73,RS7323PCHU1,128816.0,06.182.2040.22BO.0001,100,444042,13.414,2017-12-22,1380298.73,2018-05-29,29/05/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,4930,414089.62,966209.11,,178 days,158 days
4317608,92883834000100,RS,Santo Antônio da Patrulha,59053.011172/2023-31,REC-RS-4317608-20230914-01,2023,8855,8855,1AAQWL,13214,2023-09-15,6400000.0,3981785.06,RS0000HCRCH,195657.0,06.182.2218.22BO.6500,300,443042,01.188,2023-10-10,3981785.06,2024-02-07,06/02/2025,ARQUIVADO - PLANO DE TRABALHO INDEFERIDO,8000,1194535.52,2787249.54,,25 days,120 days
1503705,5077102000129,PA,Itupiranga,59053.010431/2023-14,REC-PA-1503705-20230709-02,2023,473,473,1AAPZI,13214,2023-07-10,890991.57,890991.57,PA0473HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-08-16,890991.57,2023-12-13,12/12/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,780,890991.57,,,37 days,119 days
3103009,16796575000100,MG,Antônio Dias,59053.009539/2023-56,REC-MG-3103009-20230324-01,2023,4059,4059,1AAVBL,13214,2023-03-24,947605.36,947605.36,MG4059HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-11-03,947605.36,2024-11-29,29/11/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,26,947605.36,,,224 days,392 days
3146750,66234345000118,MG,Palmópolis,59053.005870/2021-35,REC-MG-3146750-20211227-02,2021,2661,2661,1AAREA,12100,2021-12-27,3354202.33,3354202.33,MG2661HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2023-07-26,3354202.33,2024-03-18,18/03/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,215,1006260.7,2347941.63,,576 days,236 days
3139201,18404871000136,MG,Malacacheta,59053.006872/2022-22,REC-MG-3139201-20220406-02,2022,4783,4783,1AALCK,13214,2022-04-26,44566.4,44566.4,MG4783HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-20,44566.4,2022-12-21,20/12/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,7000,44566.4,,,55 days,184 days
3119401,19875046000182,MG,Coronel Fabriciano,59053.006522/2022-66,REC-MG-3119401-20220315-02,2022,4387,4387,1AAMBL,13214,2022-03-18,992773.63,992773.63,MG4387HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-05-19,992773.63,2023-03-24,22/03/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,220,992773.63,,,62 days,309 days
4306908,89363642000169,RS,Encruzilhada do Sul,59053.015893/2024-09,REC-RS-4306908-20240517-01,2024,8635,8635,1AAWZV,13214,2024-05-17,533246.77,533246.77,RS8635HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-06-05,533246.77,2025-04-01,01/04/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,400,533246.77,,,19 days,300 days
4203709,82562893000123,SC,Canelinha,59053.008831/2022-71,REC-SC-4203709-20221118-01,2022,8071,8071,1AANNS,13214,2022-11-28,197960.13,197960.13,SC8071HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-12-30,197960.13,2023-08-03,02/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,500,197960.13,,,32 days,216 days
3136207,18401059000157,MG,João Monlevade,59053.006638/2022-03,REC-MG-3136207-20220331-01,2022,4723,4723,1AALUU,13214,2022-04-06,303328.32,303328.32,MG4723HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-05-19,303328.32,2023-02-22,21/02/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1440,303328.32,,,43 days,279 days
3169505,21078563000172,MG,Tumiritinga,59053.006937/2022-30,REC-MG-3169505-20220304-01,2022,5389,5389,1AAMSI,12300,2022-05-09,310380.91,310380.91,MG5389HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2022-08-22,310380.91,2023-06-15,13/06/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,120,310380.91,,,105 days,297 days
3506409,44430783000119,SP,Bilac,59053.001654/2018-15,REC-SP-3506409-20180309-01,2018,6227,6227,697523,13214,2018-04-06,313088.26,313088.26,SP6227PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-16,313088.26,2019-05-31,30/05/2020,ACOMPANHAMENTO - RECURSO TRANSFERIDO,800,313088.26,,,193 days,227 days
3205036,31723570000133,ES,Vargem Alta,59053.007091/2022-55,REC-ES-3205036-20220512-02,2022,5727,5727,1AANXW,12300,2022-05-23,164927.05,164927.05,ES5727HRCH0,185432.0,06.182.2218.22BO.6500,300,444042,01.180,2022-10-26,164927.05,2023-08-31,29/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,1138,164927.05,,,156 days,309 days
3129301,18338830000199,MG,Iapu,59053.006931/2022-62,REC-MG-3129301-20220503-02,2022,4585,4585,1AANNT,13214,2022-05-03,207946.7,207946.7,MG4585HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-10-26,207946.7,2023-08-03,01/08/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,56,207946.7,,,176 days,281 days
3140902,18385104000127,MG,Matipó,59053.003553/2020-01,REC-MG-3140902-20200217-01,2020,4817,4817,1AABLE,13214,2020-04-14,2366563.99,2366563.99,MG4817PRCH0,185432.0,06.182.2218.22BO.6500,188,444042,00.920,2020-06-03,2366563.99,2020-09-01,31/08/2021,ACOMPANHAMENTO - RECURSO TRANSFERIDO,61880,709969.2,1656594.79,,50 days,90 days
4115457,1612552000113,PR,Marquinho,59053.001442/2018-38,REC-PR-4115457-20171229-01,2018,866,866,696858,12200,2018-01-25,568362.72,568362.72,PR0866PRCH1,128816.0,06.182.2040.22BO.0001,100,444042,13.587,2018-10-16,568362.72,2018-12-31,31/12/2019,ACOMPANHAMENTO - RECURSO TRANSFERIDO,550,568362.72,,,264 days,76 days
4316758,94705936000161,RS,Santa Clara do Sul,59053.016191/2024-34,REC-RS-4316758-20240515-01,2024,8839,8839,1AAVQM,13214,2024-05-22,263800.0,263800.0,RS6033HRCH0,248242.0,06.182.2318.22BO.6504,300,444042,01.218,2024-06-13,263800.0,2024-12-19,19/12/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,50,263800.0,,,22 days,189 days
3148756,1640429000106,MG,Pedra Bonita,59053.020951/2025-99,REC-MG-3148756-20250108-01,2025,682,682,1AAYGS,13214,2025-01-17,70755.0,70755.17,MG9682HRCH2,236517.0,06.182.2318.22BO.0001,100,444042,00.000,2025-02-25,70755.17,2025-06-26,26/06/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,4,70755.17,,,39 days,121 days
4314027,92000207000184,RS,Paraíso do Sul,59053.018913/2024-95,REC-RS-4314027-20240729-07,2024,7373,7373,1AAZKO,13214,2024-07-29,402613.56,402613.56,RS7373HRCH0,250795.0,06.182.2318.22BO.6504,300,444042,01.265,2025-04-09,402613.56,2025-09-22,22/09/2026,FORMALIZAÇÃO - FORMULAR DESPACHO PARA EMISSÃO DE ORDEM BANCÁRIA,690,402613.56,,,254 days,166 days
3136009,18495812000110,MG,Joaíma,59053.006740/2022-09,REC-MG-3136009-20220408-03,2022,4719,4719,1AAJVE,13214,2022-04-11,95607.01,95607.01,MG4719HRCH0,213102.0,06.182.2218.22BO.6500,300,444042,01.102,2022-06-08,95607.01,2022-07-26,25/07/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,6000,95607.01,,,58 days,48 days
2913606,13672597000162,BA,Ilhéus,59053.004951/2021-18,REC-BA-2913606-20210613-01,2021,3573,3573,1AAKHC,13214,2021-06-14,3643159.14,3643159.14,BA3573HRCH0,195657.0,06.182.2218.22BO.6500,329,444042,14.175,2021-12-30,3643159.14,2022-09-22,21/09/2023,ACOMPANHAMENTO - RECURSO TRANSFERIDO,14000,1092947.74,2550211.4,,199 days,266 days
3107802,18334276000171,MG,Bom Jesus do Galho,59053.010371/2023-21,REC-MG-3107802-20230403-01,2023,4155,4155,1AASQS,13214,2023-06-27,799999.0,799999.0,MG4155HRCH0,237696.0,06.182.2218.22BO.6500,300,444042,01.191,2023-12-26,799999.0,2024-06-18,18/06/2025,ACOMPANHAMENTO - RECURSO TRANSFERIDO,32,799999.0,,,182 days,175 days
4117057,95587648000112,PR,Nova Laranjeiras,59053.012632/2023-48,REC-PR-4117057-20231205-02,2023,5479,5479,1AAYUG,12200,2023-12-19,2224490.95,2224490.95,PR5479HRCH0,247830.0,06.182.2318.22BO.6500,300,444042,01.214,2024-05-08,2224490.95,2025-07-28,28/07/2026,ACOMPANHAMENTO - RECURSO TRANSFERIDO,6120,667347.29,1557143.67,,141 days,446 days
4205902,83102244000102,SC,Gaspar,59053.008958/2022-90,REC-SC-4205902-20221214-01,2022,8117,8117,1AAOFH,13214,2022-12-21,419605.86,378380.91,SC8117HRCH2,204907.0,06.182.2218.22BO.0001,100,444042,14.535,2023-03-28,378380.91,2023-09-18,17/09/2024,ACOMPANHAMENTO - RECURSO TRANSFERIDO,14000,378380.91,,,97 days,174 days
